10500,0.3677
38500,0.3856
12200,0.3708
26200,0.3805
31100,0.3835
5300,0.2973
32800,0.3843
18000,0.3765
11600,0.37
14200,0.3728
3600,0.2948
34500,0.3846
600,0.2499
28200,0.3809
12000,0.3707
15800,0.373
35800,0.3847
24100,0.3788
6700,0.3054
8000,0.3639
38400,0.3855
36800,0.3853
37400,0.3855
33500,0.3845
31900,0.384
33200,0.3845
29600,0.381
38200,0.3855
36200,0.3853
30600,0.3814
10000,0.3653
35200,0.3846
27400,0.3808
32000,0.3843
26900,0.3806
500,0.2495
38100,0.3855
28500,0.3809
7900,0.3628
10100,0.3653
30300,0.3814
18300,0.3765
17100,0.3737
13400,0.3721
11500,0.37
17600,0.3746
11400,0.37
37600,0.3855
21000,0.3769
34300,0.3846
31200,0.3835
7600,0.3111
9900,0.365
27300,0.3808
13100,0.3715
11000,0.37
7500,0.3111
8700,0.3643
37500,0.3855
25700,0.3805
10300,0.3677
14500,0.3728
21700,0.3771
6300,0.3049
2900,0.2942
17700,0.3747
30800,0.3834
34900,0.3846
36100,0.3853
300,0.2423
26600,0.3806
10600,0.37
22900,0.3773
30200,0.3814
15900,0.3731
14800,0.3729
5100,0.2972
3100,0.2943
33900,0.3845
38800,0.3856
34200,0.3846
16200,0.3732
18200,0.3765
11800,0.37
7000,0.3056
36300,0.3853
37900,0.3855
29800,0.381
24300,0.3789
