1000,105901,13175,1405.1753809452057
2000,107319,13335,1477.6802620887756
3000,107723,13362,1393.8515720367432
4000,108400,13392,1439.9041068553925
5000,108544,13399,1490.7325859069824
6000,108677,13406,1296.7588431835175
7000,109028,13425,1355.7672982215881
8000,109310,13445,1377.4434294700623
9000,109395,13448,1445.464055776596
10000,109502,13448,1431.0679669380188
11000,109696,13460,1325.1910946369171
12000,109838,13475,1315.5269756317139
13000,109917,13477,1354.4112861156464
14000,109967,13481,1370.6674327850342
15000,110153,13535,1455.5161399841309
16000,110210,13538,1394.067626953125
17000,110234,13541,1342.0712113380432
18000,110315,13542,1434.5719828605652
19000,110405,13546,1354.1833109855652
20000,110423,13546,1331.535091638565
21000,110470,13547,1475.324286699295
22000,110519,13548,1389.247572183609
23000,110552,13549,1329.2390937805176
24000,110571,13550,1459.268211364746
25000,110633,13552,1297.4628512859344
26000,110640,13552,1387.647560119629
27000,110652,13552,1491.7764422893524
28000,110665,13552,1391.939612865448
29000,110714,13553,1418.0118262767792
30000,110751,13555,1372.199491262436
31000,110797,13556,1567.0450711250305
32000,110833,13556,1351.275226354599
33000,110906,13558,1490.6444323062897
34000,110921,13560,1320.8430387973785
35000,111019,13567,1417.9278597831726
36000,111066,13569,1442.7198984622955
37000,111075,13569,1336.9430537223816
38000,111106,13569,1379.103410243988
39000,111146,13572,1366.4872324466705
40000,111160,13572,1399.4235787391663
41000,111181,13572,1410.9596815109253
42000,111204,13573,1453.1880707740784
43000,111235,13573,1351.3592965602875
44000,111283,13574,1457.8361542224884
45000,111321,13574,1475.352287530899
46000,111324,13574,1454.6080565452576
47000,111327,13574,1457.0440955162048
48000,111333,13574,1470.9842154979706
49000,111337,13574,1281.0905158519745
50000,111352,13574,1407.5316450595856
51000,111408,13575,1329.5670156478882
52000,111444,13575,1380.7237462997437
53000,111494,13578,1427.4640395641327
54000,111516,13578,1503.392659187317
55000,111517,13578,1423.256074666977
56000,111546,13579,1394.0277073383331
57000,111552,13579,1352.5073623657227
58000,111591,13580,1295.0349345207214
59000,111591,13580,1358.8273272514343
60000,111596,13580,1253.1984584331512
61000,111606,13580,1351.3750495910645
