3605,161659,17361,1200.082200050354
7080,162550,17382,2400.210626602173
10274,162762,17387,3614.0709836483
13276,162890,17390,4814.5040974617
15890,162930,17390,6015.473270654678
18010,162983,17391,7215.626345872879
19762,162987,17391,8416.796529769897
21541,163003,17391,9638.236266374588
23335,163013,17391,10838.32647228241
25148,163016,17391,12039.460465431213
26942,163034,17391,13239.735977888107
28681,163035,17391,14441.0155544281
30252,163040,17391,15641.755599498749
31750,163043,17391,16842.311972141266
32846,163048,17391,18043.17833352089
33858,163048,17391,19246.601941108704
34870,163049,17391,20447.70445871353
36053,163054,17391,21648.939838409424
37134,163055,17391,22849.506039381027
38248,163056,17391,24050.63913989067
39350,163056,17391,25250.99455356598
40272,163060,17391,26451.165977478027
40995,163060,17391,27652.131980657578
41605,163060,17391,28852.93477988243
44993,163314,17397,30053.573772907257
48335,163498,17400,31255.966967344284
51665,163690,17402,32456.24778652191
54988,163776,17403,33656.362023591995
58141,163839,17404,34856.37435054779
63437,164118,17420,1200.2171828746796
66887,164267,17423,2400.5122253894806
70232,164288,17423,3600.5741460323334
73482,164353,17425,4800.705236673355
76663,164366,17425,6000.915922880173
79654,164384,17425,7200.973739862442
82623,164416,17429,8401.678767204285
85550,164431,17429,9602.352931976318
88311,164447,17429,10802.923468351364
90908,164469,17430,12004.18766283989
93436,164499,17430,13204.348210334778
96887,164600,17430,14405.102029323578
100236,164702,17433,15605.373537302017
103723,164777,17436,16805.510782003403
107271,164831,17436,18005.544417142868
110821,164895,17437,19205.625199317932
114294,164907,17443,20405.707622528076
117728,164954,17446,21605.71182847023
121120,165014,17446,22805.755944490433
124720,165074,17448,24005.784945964813
128269,165163,17450,25206.069067001343
131845,165175,17450,26406.261657714844
135414,165196,17450,27606.357892036438
138959,165234,17452,28806.552060842514
142428,165263,17453,30006.712879419327
146031,165287,17455,31206.782616615295
149633,165324,17474,32407.011067390442
153233,165340,17475,33607.208340168
156771,165358,17478,34807.535781145096
160339,165382,17478,36007.54029369354
163910,165423,17479,37207.60561180115
167441,165472,17479,38407.77939391136
170879,165486,17480,39608.41307091713
174429,165541,17482,40808.56847548485
177975,165541,17482,42009.03165268898
