1000,42039,42093,1951.4120512008667
2000,43655,42792,3932.2526137828827
3000,45406,43905,6012.602113246918
4000,46193,44143,7955.642551422119
5000,46872,44409,9900.018923282623
6000,47008,44473,11611.96930885315
7000,47811,45114,13613.182084798813
8000,47876,45116,15132.754847288132
9000,48173,45168,16927.729978322983
10000,48307,45239,18830.54196858406
11000,48349,45242,21007.140280485153
12000,50894,46442,22758.691066741943
13000,51658,46961,24326.50821352005
14000,52404,47106,26170.743728876114
15000,53036,47484,27757.361055135727
16000,53091,47494,29954.887520074844
17000,53335,47661,32316.65529537201
18000,53887,47723,34102.674134492874
19000,54680,47861,48849.17230343819
20000,54801,47900,50705.268005371094
21000,54823,47907,52774.68161416054
22000,54856,47911,55018.24053835869
23000,54881,47916,57274.643446683884
24000,54893,47917,58958.52560997009
25000,54919,47919,60849.905479192734
26000,54955,47922,62584.075976610184
27000,54960,47922,64107.34070491791
28000,54976,47922,66046.04894900322
29000,55174,48037,67902.29247355461
30000,55267,48051,69945.85761594772
31000,55321,48055,71892.11384558678
32000,55377,48059,74142.56860399246
33000,55432,48064,76188.24578261375
34000,55500,48077,78437.6807422638
35000,55513,48078,80114.838773489
36000,55796,48227,82035.24295091629
37000,55798,48229,83897.5986096859
38000,55865,48239,86075.11690807343
39000,55894,48244,87932.63594770432
40000,55997,48309,89787.51525354385
41000,56001,48317,91831.93252015114
42000,56029,48323,93590.47911000252
43000,56037,48323,95502.44320702553
44000,56476,48468,97581.95276927948
45000,57351,49213,99341.06758189201
45871,57360,49214,100948.06909942627
