1000,108047,13731,1792.1220753192902
2000,114366,14247,1607.9846544265747
3000,168903,21866,1725.0975801944733
4000,172138,22061,1437.9792935848236
5000,177464,22391,1515.411991596222
6000,178857,22450,1355.4627013206482
7000,180342,22517,1941.1753153800964
8000,181127,22553,1390.8389582633972
9000,181895,22606,1509.1319575309753
10000,183033,22664,1951.035388469696
11000,185065,22756,1478.4156868457794
12000,185857,22793,1423.551265001297
13000,186012,22795,1413.8911757469177
14000,186594,22806,13397.512739658356
15000,187860,22898,1721.645358324051
16000,188480,22967,1513.6959927082062
17000,188705,22985,1435.1713392734528
18000,189165,23013,1423.3031857013702
19000,189584,23031,2358.2106449604034
20000,189829,23041,1315.5064344406128
21000,190454,23065,1599.912891626358
22000,191144,23107,1571.4006490707397
23000,191445,23122,1536.3603823184967
24000,191636,23126,1527.4563174247742
25000,191767,23127,1593.6609551906586
26000,192023,23134,1836.4868383407593
27000,192282,23144,1550.2446949481964
28000,192516,23152,1777.0664646625519
29000,193347,23202,1382.6632220745087
30000,193527,23207,2042.77215051651
31000,193770,23215,2288.1704840660095
32000,194011,23227,1742.1139168739319
33000,194386,23279,1622.6613729000092
34000,194722,23293,1861.4552628993988
35000,195037,23302,1601.6173026561737
36000,195251,23308,1744.5463919639587
37000,195351,23312,1438.53582406044
38000,195466,23314,1388.079388141632
39000,195730,23319,1466.580207824707
40000,195988,23336,1427.5078647136688
41000,196304,23354,1537.6528708934784
42000,196462,23363,1777.0027585029602
43000,196792,23378,2151.141764640808
44000,197249,23396,1423.815778017044
45000,197304,23397,1598.0212171077728
46000,197571,23402,1441.7319145202637
47000,197654,23407,1472.96422457695
48000,197781,23419,1380.323422908783
49000,197941,23428,1427.099808216095
50000,197988,23429,1302.1867151260376
51000,198122,23436,1599.3491568565369
52000,198340,23448,1389.639446735382
53000,198520,23453,1567.1809375286102
