400,30780,32264,766.1381750106812
800,38916,39518,1668.525437116623
1200,40911,40909,2536.956398487091
1600,42903,42273,3870.0991101264954
2000,43775,42740,4725.614145994186
2400,46039,44715,5812.006958246231
2800,46547,44924,6938.496173858643
3200,46875,45215,7769.622926235199
3600,47147,45286,8716.418669700623
4000,47585,45599,9711.402769804
4400,47827,45654,10780.559441804886
4800,47953,45731,11856.644179344177
5200,47964,45735,12770.67165184021
5600,48221,45849,14002.689692020416
6000,48473,45885,14931.937232971191
6400,49367,46269,15695.89544391632
6800,49392,46270,16608.070817232132
7200,49706,46403,17774.33226108551
7600,49829,46435,18926.789568662643
8000,50263,46644,19964.773972272873
8400,50281,46647,20765.940446853638
8800,50518,46724,21907.109679937363
9200,51097,46775,22854.297347307205
9600,51296,46790,23713.916306972504
10000,51358,46813,24581.959322929382
10400,51440,46870,25676.79616379738
10800,51725,46984,26797.245221853256
11200,51932,47046,27770.997095108032
11600,52320,47105,28775.52520918846
12000,52437,47124,29633.376134872437
12400,52439,47124,30533.17140698433
12800,52478,47129,31603.392073869705
13200,52524,47143,32612.38823199272
13600,52537,47144,33598.44819188118
14000,52592,47159,34381.77852201462
14400,52631,47162,35340.562271118164
14800,52724,47177,36354.85846924782
15200,52945,47241,37348.83052897453
15600,52946,47245,38591.2565870285
16000,52994,47246,39526.05615091324
16400,52996,47247,40437.007521152496
16800,53043,47257,41395.571299791336
17200,53836,47795,42235.7981095314
17600,53837,47795,42941.831822395325
18000,53945,47806,43756.90240907669
18400,53981,47818,44707.69810247421
18800,54036,47833,45562.46081328392
19200,54039,47835,46375.683297395706
19600,54044,47835,47344.16304945946
20000,54048,47837,48061.20479416847
20400,54072,47839,48956.027963638306
20800,54126,47857,49921.459651231766
21200,54143,47857,50775.43848133087
21600,54178,47862,51830.40703177452
22000,54185,47863,52735.55031633377
22400,54226,47868,53604.18507838249
22800,54244,47868,54462.04382896423
23200,54258,47869,55538.70437121391
23600,54454,47935,56430.199452638626
24000,54456,47935,57276.61826276779
24400,54566,47955,58272.334421396255
24800,54567,47957,59149.85347700119
25200,54567,47957,60108.93730664253
25600,54568,47959,61066.4730284214
26000,54571,47959,61979.008269548416
26400,54706,47985,62878.63145780563
26800,54962,48181,63904.93573641777
27200,54963,48186,64757.31859445572
27600,54985,48192,65615.33747196198
28000,54986,48192,66541.03688645363
28400,55135,48203,67482.57249808311
28800,55153,48206,68400.6040816307
29200,55153,48206,69389.36010098457
29600,55164,48206,70247.53497552872
30000,55166,48207,71172.28242182732
30400,56083,49059,72250.55514025688
30800,56659,49408,73193.99475741386
31200,56675,49408,74190.72272896767
31600,56706,49409,75100.81803774834
32000,56719,49409,76103.75017428398
32400,56819,49419,76955.63707137108
32800,56819,49419,77993.78139424324
33200,56854,49428,78879.23647880554
33600,56854,49428,79869.36443924904
34000,56854,49428,80779.79977035522
34400,56867,49436,81841.6163816452
34800,56868,49436,82666.15121412277
35200,56871,49436,83755.53207182884
35600,56871,49436,84628.39501571655
36000,56875,49436,85645.79120898247
