0,36166,0
100,36170,0
200,36170,0
300,36170,0
400,36170,0
500,36170,0
600,36170,0
700,36170,0
800,36170,0
900,36174,0
1000,36174,0
1100,36234,0
1200,36325,0
1300,36341,0
1400,36352,0
1500,36353,0
1600,36353,0
1700,36353,0
1800,36357,0
1900,36358,0
2000,36360,0
2100,36362,0
2200,36363,0
2300,36364,0
2400,36372,0
2500,36372,0
2600,36376,0
2700,36383,0
2800,36383,0
2900,36384,0
3000,36412,0
3100,36416,0
3200,36417,0
3300,36417,0
3400,36417,0
3500,36521,0
3600,36540,0
3700,36546,0
3800,36548,0
3900,36553,0
4000,36931,0
4100,36934,0
4200,37019,0
4300,37029,0
4400,37029,0
4500,37032,0
4600,37034,0
4700,37095,0
4800,37100,0
4900,37119,0
5000,37124,0
5100,37131,0
5200,37132,0
5300,37139,0
5400,37140,0
5500,37150,0
5600,37157,0
5700,37157,0
5800,37167,0
5900,37167,0
6000,37176,0
6100,37176,0
6200,37176,0
6300,37176,0
6400,37176,0
6500,37177,0
6600,37177,0
6700,37177,0
6800,37177,0
6900,37177,0
7000,37177,0
7100,37177,0
7200,37177,0
7300,37177,0
7400,37177,0
7500,37177,0
7600,37177,0
7700,37177,0
7800,37177,0
7900,37177,0
8000,37177,0
8100,37178,0
8200,37215,0
8300,37227,0
8400,37227,0
8500,37229,0
8600,37230,0
8700,37231,0
8800,37231,0
8900,37232,0
9000,37255,0
9100,37274,0
9200,37318,0
9300,37322,0
9400,37325,0
9500,37330,0
9600,37334,0
9700,37335,0
9800,37335,0
9900,37335,0
10000,37335,0
10100,37335,0
10200,37335,0
10300,37335,0
10400,37336,0
10500,37337,0
10600,37337,0
10700,37342,0
10800,37342,0
10900,37344,0
11000,37345,0
11100,37345,0
11200,37345,0
11300,37345,0
11400,37345,0
11500,37346,0
11600,37346,0
11700,37346,0
11800,37346,0
11900,37346,0
12000,37467,0
12100,37492,0
12200,37496,0
12300,37498,0
12400,37501,0
12500,37507,0
12600,37512,0
12700,37514,0
12800,37517,0
12900,37521,0
13000,37523,0
13100,37523,0
13200,37523,0
13300,37523,0
13400,37523,0
13500,37523,0
13600,37523,0
13700,37523,0
13800,37523,0
13900,37523,0
14000,37523,0
14100,37523,0
14200,37523,0
14300,37523,0
14400,37525,0
14500,37525,0
14600,37525,0
14700,37525,0
14800,37526,0
14900,37526,0
15000,37526,0
15100,37527,0
15200,37527,0
15300,37527,0
15400,37527,0
15500,37528,0
15600,37528,0
15700,37528,0
15800,37558,0
15900,37599,0
16000,37602,0
16100,37604,0
16200,37631,0
16300,37711,0
16400,37721,0
16500,37723,0
16600,37724,0
16700,37726,0
16800,37730,0
16900,37730,0
17000,37735,0
17100,37893,0
17200,38004,0
17300,38005,0
17400,38007,0
17500,38008,0
17600,38055,0
17700,38055,0
17800,38057,0
17900,38058,0
18000,38058,0
18100,38060,0
18200,38060,0
18300,38060,0
18400,38060,0
18500,38062,0
18600,38062,0
18700,38063,0
18800,38063,0
18900,38063,0
19000,38063,0
19100,38065,0
19200,38065,0
19300,38065,0
19400,38065,0
19500,38065,0
19600,38066,0
19700,38066,0
19800,38091,0
19900,38096,0
20000,38097,0
20100,38098,0
20200,38098,0
20300,38098,0
20400,38098,0
20500,38098,0
20600,38098,0
20700,38098,0
20800,38098,0
20900,38098,0
21000,38098,0
