3462,161163,17341,1200.0436458587646
7067,162053,17362,2400.222219467163
10564,162815,17382,3600.9154443740845
14196,163152,17390,4801.053966283798
17770,163417,17412,6001.778573274612
21307,163711,17417,7201.847829580307
24819,163858,17422,8402.00509762764
28290,164035,17429,9604.000297784805
31930,164130,17431,10804.162315130234
35507,164239,17436,12004.325848340988
39061,164303,17438,13204.402094125748
42693,164360,17438,14404.545555591583
46283,164454,17439,15605.011304140091
49899,164564,17443,16805.112476348877
53504,164654,17451,18005.1934030056
60487,164803,17460,1200.2114009857178
64023,164869,17463,2400.231934070587
67661,164965,17470,3600.8922488689423
71206,164995,17470,4801.014828681946
74871,165022,17472,6001.232319831848
78441,165077,17472,7201.625203609467
81900,165127,17472,8402.048726081848
85517,165190,17476,9602.28151679039
89159,165246,17479,10802.31834769249
92691,165305,17479,12002.541039466858
96314,165415,17486,13202.553913116455
99875,165473,17486,14402.649475812912
103426,165486,17486,15602.665685892105
106830,165503,17486,16803.086368322372
110386,165529,17486,18003.941994428635
113884,165548,17486,19204.213821172714
117363,165592,17489,20404.458809137344
120897,165623,17490,21604.46909928322
124441,165685,17492,22804.631510019302
127874,165702,17492,24004.783313035965
131403,165715,17492,25204.82422375679
134802,165736,17492,26404.85900402069
138382,165760,17493,27605.357531547546
141937,165779,17494,28805.43895959854
145442,165795,17495,30005.505697488785
148946,165830,17495,31206.000385046005
152510,165853,17495,32406.00718522072
156113,165863,17495,33610.24054455757
159634,165878,17495,34810.36337137222
163240,165920,17496,36010.645225286484
166597,165947,17497,37210.65654039383
170015,165960,17497,38412.01192688942
173540,165973,17497,39612.86227822304
176984,165976,17497,40813.17935323715
180533,166013,17507,42013.86191511154
183992,166029,17507,43213.98561191559
187635,166064,17508,44414.647968530655
191109,166067,17508,45614.99064397812
194805,166073,17508,46815.081709861755
198298,166077,17508,48015.28377246857
201788,166082,17508,49215.360825777054
205369,166105,17511,50415.69812178612
208912,166117,17511,51615.96300029755
212533,166128,17512,52816.63383412361
216057,166155,17513,54016.640543699265
219507,166194,17514,55216.92036962509
222958,166195,17514,56416.98443007469
226536,166241,17515,57617.298367738724
230044,166261,17515,58817.551256895065
233567,166269,17515,60017.961894750595
237106,166282,17515,61217.99654841423
240503,166287,17515,62418.19452261925
243989,166290,17515,63618.76789832115
247405,166293,17515,64819.056579589844
250752,166307,17515,66019.3598845005
254269,166308,17515,67219.5342438221
0,166308,17515,68400.12300825119
