3629,165301,18042,1200.1708607673645
7175,165765,18058,2400.1793422698975
10801,166132,18067,3600.3370399475098
14461,166354,18071,4800.541860580444
17992,166486,18072,6000.747568845749
21433,166632,18072,7200.948050498962
24896,166755,18074,8401.049257993698
28430,166892,18082,9601.757983207703
32092,166992,18084,10801.794838190079
35729,167103,18086,12001.944858074188
39459,167185,18086,13202.086394786835
42958,167272,18091,14402.29747414589
46491,167340,18093,15602.499211549759
50091,167409,18093,16802.657235622406
53626,167458,18093,18002.79393029213
57374,167537,18096,19203.3228931427
60959,167574,18097,20403.579169750214
64546,167607,18099,21603.784249544144
68314,167683,18104,22804.045384168625
71875,167728,18104,24004.196811437607
75386,167796,18107,25204.199703216553
78847,167813,18107,26404.52699780464
82407,167877,18110,27605.227232694626
85877,167892,18110,28805.536807775497
89360,167941,18111,30005.624076604843
92883,167976,18113,31206.186273097992
96344,168013,18113,32406.50948023796
99715,168027,18113,33607.03099513054
103234,168085,18113,34807.21488595009
106783,168097,18113,36007.22328066826
110292,168114,18115,37219.97096014023
113817,168130,18115,38420.31959223747
117303,168191,18118,39620.41781759262
120861,168201,18118,40820.52500653267
124471,168243,18120,42020.582239151
128146,168274,18120,43221.16378355026
131625,168296,18120,44421.352107048035
135128,168312,18120,45621.593351364136
138705,168323,18120,46821.59434914589
142292,168347,18121,48024.581646203995
145908,168371,18121,49224.696083545685
149481,168379,18121,50424.8013522625
153094,168392,18122,51625.0413377285
156612,168422,18122,52825.37782454491
160176,168429,18122,54026.16310596466
163672,168437,18122,55227.04219031334
167337,168461,18123,56428.13210105896
170759,168471,18124,57628.19309949875
174175,168499,18125,58828.64440369606
177760,168522,18126,60028.99307727814
181311,168532,18126,61229.21292281151
184888,168537,18126,62429.26146650314
188465,168545,18126,63629.52095937729
192038,168554,18126,64830.06195306778
195502,168585,18127,66030.79743933678
199088,168643,18128,67230.91015481949
202662,168644,18130,68431.05248737335
206236,168667,18131,69631.22085499763
209739,168670,18131,70831.35649299622
213217,168676,18131,72031.59290790558
216796,168697,18132,73232.1098086834
220444,168700,18132,74432.29064846039
224073,168743,18133,75632.65544772148
227790,168775,18144,76832.8008351326
231457,168792,18144,78033.09518241882
234967,168798,18144,79233.20878148079
238614,168826,18145,80433.35564756393
242161,168827,18145,81633.69883060455
245863,168882,18146,82833.83507370949
249412,168904,18147,84033.91518902779
253015,168905,18147,85233.93382763863
0,168905,18147,86400.35412669182
