0,155765,18799,0
0,157453,18876,1200.0
0,158601,18918,2400.0
0,159567,18947,3600.0
0,160178,18959,4800.0
0,160699,18970,6000.0
0,161270,18985,7200.0
0,161697,19000,8400.0
0,161985,19004,9600.0
0,162426,19028,10800.0
0,162657,19033,12000.0
0,162859,19037,13200.0
0,163151,19048,14400.0
0,163296,19054,15600.0
0,163506,19058,16800.0
0,163604,19065,18000.0
0,163628,19066,24129.0
0,163628,19066,28372.0
0,163645,19066,29678.0
0,163666,19066,51307.0
0,163683,19066,69680.0
0,164581,19078,74355.0
0,164788,19080,76055.0
0,164894,19081,77281.0
0,166359,19126,86400
