6000,0.2198
26000,0.2204
1000,0.2187
39000,0.2204
21000,0.2204
37000,0.2204
24000,0.2204
3000,0.2192
42000,0.2204
34000,0.2204
29000,0.2204
35000,0.2204
36000,0.2204
22000,0.2204
31000,0.2204
32000,0.2204
2000,0.2189
10000,0.2201
5000,0.2195
16000,0.2204
33000,0.2204
40000,0.2204
12000,0.2201
8000,0.2201
41000,0.2204
18000,0.2204
38000,0.2204
15000,0.2204
23000,0.2204
42004,0.2204
28000,0.2204
7000,0.2201
30000,0.2204
11000,0.2201
25000,0.2204
13000,0.2204
14000,0.2204
19000,0.2204
20000,0.2204
4000,0.2194
9000,0.2201
27000,0.2204
17000,0.2204
