200,36120,37519,618.3567938804626
400,37785,38782,1460.4593193531036
600,39076,39831,1831.0982120037079
800,39276,39910,2427.4068632125854
1000,39995,40328,2855.0021874904633
1200,40295,40414,3237.5451588630676
1400,41036,40652,3663.5884671211243
1600,41475,40817,4085.9757981300354
1800,46148,43406,4583.107687473297
2000,46451,43493,5095.515682458878
2200,46583,43607,5692.648331642151
2400,47102,44170,6203.28048992157
2600,47121,44170,6828.541459560394
2800,47124,44170,7414.626074314117
3000,47333,44295,7842.885435342789
3200,47457,44340,8228.184451818466
3400,47520,44420,8652.179773330688
3600,47581,44430,9035.35877609253
3800,47708,44536,9676.775803089142
4000,47708,44536,10171.51962518692
4200,47773,44549,10692.023664236069
4400,47780,44549,11158.411299467087
4600,47789,44549,11734.58779835701
4800,48229,44857,12169.087242126465
5000,48309,44865,12585.290531396866
5200,49001,45269,13086.702474594116
5400,49131,45321,13376.432748794556
5600,49176,45325,13856.648515462875
5800,49593,45730,14463.921249389648
6000,49722,45739,14954.641085147858
6200,49930,45847,15465.445081949234
6400,49954,45847,15942.4448158741
6600,49992,45851,16551.413583040237
6800,50002,45853,17037.337387561798
7000,50062,45866,17446.404590129852
7200,50076,45866,17905.708186149597
7400,50076,45866,18357.55970478058
7600,50173,45932,18940.16425061226
7800,50187,45933,19368.127595186234
8000,50672,46250,19945.248107671738
8200,50744,46327,20430.091872692108
8400,50965,46498,20845.047102451324
8600,50982,46499,21333.642913341522
8800,51005,46501,21847.018921136856
9000,51032,46503,22294.006450891495
9200,51034,46504,22848.726844787598
9400,51093,46514,23281.758251667023
9600,51212,46518,23691.125465393066
9800,51360,46592,24085.904561519623
10000,51990,47271,24516.46800327301
10200,52005,47275,24874.27884578705
10400,52077,47292,25370.122765302658
10600,52097,47305,25933.703209400177
10800,52100,47305,26319.430270671844
11000,52387,47473,26842.234443426132
11200,52438,47494,27356.746521949768
11400,52620,47619,27800.022027254105
11600,52647,47622,28352.534421682358
11800,52919,47653,28982.319488048553
12000,52970,47666,29424.935014486313
12200,53334,47893,30016.46371269226
12400,53349,47895,30815.76199030876
12600,53368,47895,31328.88203072548
12800,53368,47895,31855.426188468933
13000,53493,47908,32379.566333770752
13200,53552,47927,33012.61936092377
13400,53563,47928,33511.571315050125
13600,53832,47959,34075.99178528786
13800,53886,47973,34677.21253705025
14000,53886,47973,35086.087767362595
14200,53887,47975,35653.23625254631
14400,53892,47975,35979.57883429527
14600,53898,47976,36519.36711239815
14800,53932,47983,36906.68619942665
15000,53986,47987,37415.15023803711
15200,53987,47987,37825.43349194527
15400,54497,48142,38336.613543748856
15600,54512,48142,38782.425092458725
15800,54536,48143,39365.46972823143
16000,54550,48147,39829.493411540985
16200,54553,48147,40321.59331560135
16400,54567,48148,40793.881058216095
16600,54567,48148,41335.74135160446
16800,54588,48149,41789.87295126915
17000,54592,48149,42259.68467569351
