391,163556,18566,1270.0659084320068
811,165339,18664,1236.3096878528595
1231,168472,18916,1203.6374380588531
1651,177544,19727,1211.5735008716583
2052,178827,19791,1200.5894134044647
2461,180180,19855,1205.32945561409
2907,180628,19888,1200.3054082393646
3282,181327,19964,1200.4974029064178
3691,183532,20123,1237.4857957363129
4081,185181,20269,1201.2774839401245
4441,186166,20330,1215.0616657733917
4861,186836,20349,1212.1335785388947
5244,187173,20361,1201.5134823322296
5611,187436,20365,1267.1386096477509
6115,187948,20400,1200.6619846820831
6553,188207,20407,1200.1857674121857
6961,189063,20460,1264.8581471443176
7351,189382,20469,1244.7174837589264
7741,190001,20503,1249.9581127166748
8131,190156,20509,1231.6419713497162
8521,190302,20515,1219.641847372055
8941,193962,20558,1252.3340857028961
9301,194326,20573,1222.7298502922058
9691,194466,20578,1234.865701675415
10081,194741,20590,1201.6494991779327
10471,194943,20599,1200.1293046474457
10891,195187,20618,1229.2296817302704
11311,195468,20631,1205.7295684814453
11761,195578,20634,1261.2460746765137
12235,195724,20642,1200.0935688018799
12631,195936,20654,1203.5575802326202
13072,196194,20669,1200.1175413131714
13449,196315,20673,1200.6136107444763
13861,196551,20691,1224.9738495349884
14251,196689,20692,1208.0737178325653
14671,196787,20692,1231.7858242988586
15061,197489,20716,1259.9780595302582
15451,199562,21191,1216.4096252918243
15928,199846,21203,1200.097574710846
16321,200084,21212,1247.4099626541138
16741,200295,21217,1227.0537731647491
17161,200434,21234,1236.5298573970795
17566,200704,21262,1200.601643562317
17945,200859,21266,1200.6016159057617
18361,201011,21274,1238.0299162864685
18751,201959,21351,1203.677636384964
19171,202127,21358,1225.7818086147308
19574,202229,21359,1201.0775394439697
19974,202523,21374,1200.3935556411743
20368,202663,21376,1200.337542772293
20731,202746,21379,1247.8499100208282
21151,202851,21381,1271.030110836029
21541,202974,21382,1202.6855602264404
21961,203489,21450,1241.913833141327
22381,203633,21455,1219.517626285553
22771,203729,21459,1257.2218899726868
23161,203798,21461,1255.2499129772186
23570,203878,21462,1200.7094993591309
23971,204002,21466,1248.838190793991
24368,204181,21473,1200.193951845169
24811,204353,21481,1244.4380767345428
25231,204434,21487,1252.0741157531738
25652,204619,21492,1200.4367072582245
26071,204759,21496,1217.93745470047
26514,204835,21500,1200.685387134552
26911,204882,21500,1216.5215418338776
27331,204976,21500,1238.6057097911835
27751,205087,21502,1245.2458937168121
28169,205157,21503,1200.7014739513397
28501,205176,21503,1256.6939206123352
