0,36166,0
100,36170,0
200,36170,0
300,36170,0
400,36170,0
500,36170,0
600,36170,0
700,36170,0
800,36171,0
900,36171,0
1000,36171,0
1100,36305,0
1200,36336,0
1300,36341,0
1400,36348,0
1500,36349,0
1600,36350,0
1700,36355,0
1800,36361,0
1900,36361,0
2000,36361,0
2100,36361,0
2200,36365,0
2300,36368,0
2400,36368,0
2500,36368,0
2600,36403,0
2700,36448,0
2800,36463,0
2900,36495,0
3000,36508,0
3100,36535,0
3200,36542,0
3300,36542,0
3400,36547,0
3500,36548,0
3600,36548,0
3700,36610,0
3800,36671,0
3900,36675,0
4000,36684,0
4100,36690,0
4200,37063,0
4300,37067,0
4400,37146,0
4500,37153,0
4600,37161,0
4700,37162,0
4800,37208,0
4900,37234,0
5000,37240,0
5100,37241,0
5200,37253,0
5300,37257,0
5400,37261,0
5500,37265,0
5600,37277,0
5700,37277,0
5800,37282,0
5900,37284,0
6000,37285,0
6100,37285,0
6200,37289,0
6300,37289,0
6400,37289,0
6500,37291,0
6600,37296,0
6700,37296,0
6800,37296,0
6900,37296,0
7000,37296,0
7100,37296,0
7200,37296,0
7300,37296,0
7400,37296,0
7500,37296,0
7600,37296,0
7700,37296,0
7800,37297,0
7900,37297,0
8000,37297,0
8100,37297,0
8200,37297,0
8300,37346,0
8400,37346,0
8500,37347,0
8600,37348,0
8700,37350,0
8800,37352,0
8900,37367,0
9000,37380,0
9100,37389,0
9200,37394,0
9300,37395,0
9400,37396,0
9500,37396,0
9600,37396,0
9700,37397,0
9800,37397,0
9900,37397,0
10000,37397,0
10100,37398,0
10200,37400,0
10300,37404,0
10400,37404,0
10500,37404,0
10600,37405,0
10700,37405,0
10800,37407,0
10900,37407,0
11000,37407,0
11100,37407,0
11200,37408,0
11300,37408,0
11400,37408,0
11500,37408,0
11600,37481,0
11700,37501,0
11800,37526,0
11900,37530,0
12000,37536,0
12100,37546,0
12200,37549,0
12300,37553,0
12400,37553,0
12500,37553,0
12600,37553,0
12700,37553,0
12800,37553,0
12900,37553,0
13000,37553,0
13100,37553,0
13200,37553,0
13300,37553,0
13400,37553,0
13500,37553,0
13600,37553,0
13700,37555,0
13800,37555,0
13900,37555,0
14000,37556,0
14100,37556,0
14200,37556,0
14300,37556,0
14400,37556,0
14500,37556,0
14600,37556,0
14700,37557,0
14800,37557,0
14900,37557,0
15000,37557,0
15100,37567,0
15200,37571,0
15300,37846,0
15400,38023,0
15500,38088,0
15600,38095,0
15700,38136,0
15800,38137,0
15900,38142,0
16000,38142,0
16100,38142,0
16200,38149,0
16300,38151,0
16400,38156,0
16500,38168,0
16600,38169,0
16700,38169,0
16800,38171,0
16900,38171,0
17000,38173,0
17100,38173,0
17200,38174,0
17300,38177,0
17400,38179,0
17500,38183,0
17600,38183,0
17700,38184,0
17800,38198,0
17900,38201,0
18000,38202,0
18100,38203,0
18200,38203,0
18300,38204,0
18400,38204,0
18500,38205,0
18600,38206,0
18700,38207,0
18800,38207,0
18900,38207,0
19000,38208,0
19100,38208,0
19200,38271,0
19300,38322,0
19400,38322,0
19500,38322,0
19600,38323,0
19700,38339,0
19800,38344,0
19900,38354,0
20000,38354,0
20100,38354,0
20200,38354,0
20300,38369,0
20400,38376,0
20500,38378,0
20600,38378,0
20700,38378,0
20800,38378,0
